[17/Dec/2015 14:41:54] DEBUG [django.db.backends:89] (0.004) 
            SELECT c.relname, c.relkind
            FROM pg_catalog.pg_class c
            LEFT JOIN pg_catalog.pg_namespace n ON n.oid = c.relnamespace
            WHERE c.relkind IN ('r', 'v')
                AND n.nspname NOT IN ('pg_catalog', 'pg_toast')
                AND pg_catalog.pg_table_is_visible(c.oid); args=None
[17/Dec/2015 14:50:24] DEBUG [django.db.backends:89] (0.002) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."session_key" = 'evpmknyqd5mw5bahmnmn7w9wx7c6dovl' AND "django_session"."expire_date" > '2015-12-17T13:50:24.296652+00:00'::timestamptz); args=('evpmknyqd5mw5bahmnmn7w9wx7c6dovl', datetime.datetime(2015, 12, 17, 13, 50, 24, 296652, tzinfo=<UTC>))
[17/Dec/2015 14:50:24] DEBUG [django.db.backends:89] (0.005) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2,)
[17/Dec/2015 14:50:24] DEBUG [django.db.backends:89] (0.015) SELECT "buildings_buildingfloorspace"."id", "buildings_buildingfloorspace"."short_name", "buildings_buildingfloorspace"."long_name", "buildings_buildingfloorspace"."area", "buildings_buildingfloorspace"."perimeter", "buildings_buildingfloorspace"."floor_num", "buildings_buildingfloorspace"."geom", "buildings_buildingfloorspace"."fk_access_type_id", "buildings_buildingfloorspace"."fk_building_floor_id", "buildings_buildingfloorspace"."fk_building_id", "buildings_buildingfloorspace"."room_external_id", "buildings_buildingfloorspace"."room_number", "buildings_buildingfloorspace"."room_number_sign", "buildings_buildingfloorspace"."room_description", "buildings_buildingfloorspace"."capacity", "buildings_buildingfloorspace"."space_type_id", "buildings_buildingfloorspace"."tag" FROM "buildings_buildingfloorspace" WHERE "buildings_buildingfloorspace"."id" = 1; args=(1,)
[17/Dec/2015 14:50:24] DEBUG [django.db.backends:89] (0.002) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."session_key" = 'evpmknyqd5mw5bahmnmn7w9wx7c6dovl' AND "django_session"."expire_date" > '2015-12-17T13:50:24.342773+00:00'::timestamptz); args=('evpmknyqd5mw5bahmnmn7w9wx7c6dovl', datetime.datetime(2015, 12, 17, 13, 50, 24, 342773, tzinfo=<UTC>))
[17/Dec/2015 14:50:24] DEBUG [django.db.backends:89] (0.007) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2,)
[17/Dec/2015 14:50:24] DEBUG [django.db.backends:89] (0.001) SELECT "buildings_buildingfloorspace"."id", "buildings_buildingfloorspace"."short_name", "buildings_buildingfloorspace"."long_name", "buildings_buildingfloorspace"."area", "buildings_buildingfloorspace"."perimeter", "buildings_buildingfloorspace"."floor_num", "buildings_buildingfloorspace"."geom", "buildings_buildingfloorspace"."fk_access_type_id", "buildings_buildingfloorspace"."fk_building_floor_id", "buildings_buildingfloorspace"."fk_building_id", "buildings_buildingfloorspace"."room_external_id", "buildings_buildingfloorspace"."room_number", "buildings_buildingfloorspace"."room_number_sign", "buildings_buildingfloorspace"."room_description", "buildings_buildingfloorspace"."capacity", "buildings_buildingfloorspace"."space_type_id", "buildings_buildingfloorspace"."tag" FROM "buildings_buildingfloorspace" WHERE ("buildings_buildingfloorspace"."fk_building_floor_id" = 1 AND "buildings_buildingfloorspace"."fk_building_id" = 1); args=(1, 1)
[17/Dec/2015 14:50:38] DEBUG [django.db.backends:89] (0.002) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."session_key" = 'evpmknyqd5mw5bahmnmn7w9wx7c6dovl' AND "django_session"."expire_date" > '2015-12-17T13:50:38.452811+00:00'::timestamptz); args=('evpmknyqd5mw5bahmnmn7w9wx7c6dovl', datetime.datetime(2015, 12, 17, 13, 50, 38, 452811, tzinfo=<UTC>))
[17/Dec/2015 14:50:38] DEBUG [django.db.backends:89] (0.002) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2,)
[17/Dec/2015 14:50:38] DEBUG [django.db.backends:89] (0.001) SELECT "buildings_buildingfloorspace"."id", "buildings_buildingfloorspace"."short_name", "buildings_buildingfloorspace"."long_name", "buildings_buildingfloorspace"."area", "buildings_buildingfloorspace"."perimeter", "buildings_buildingfloorspace"."floor_num", "buildings_buildingfloorspace"."geom", "buildings_buildingfloorspace"."fk_access_type_id", "buildings_buildingfloorspace"."fk_building_floor_id", "buildings_buildingfloorspace"."fk_building_id", "buildings_buildingfloorspace"."room_external_id", "buildings_buildingfloorspace"."room_number", "buildings_buildingfloorspace"."room_number_sign", "buildings_buildingfloorspace"."room_description", "buildings_buildingfloorspace"."capacity", "buildings_buildingfloorspace"."space_type_id", "buildings_buildingfloorspace"."tag" FROM "buildings_buildingfloorspace" WHERE "buildings_buildingfloorspace"."id" = 1; args=(1,)
[17/Dec/2015 14:50:38] DEBUG [django.db.backends:89] (0.003) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."session_key" = 'evpmknyqd5mw5bahmnmn7w9wx7c6dovl' AND "django_session"."expire_date" > '2015-12-17T13:50:38.537944+00:00'::timestamptz); args=('evpmknyqd5mw5bahmnmn7w9wx7c6dovl', datetime.datetime(2015, 12, 17, 13, 50, 38, 537944, tzinfo=<UTC>))
[17/Dec/2015 14:50:38] DEBUG [django.db.backends:89] (0.003) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2,)
[17/Dec/2015 14:50:38] DEBUG [django.db.backends:89] (0.004) SELECT "buildings_buildingfloorspace"."id", "buildings_buildingfloorspace"."short_name", "buildings_buildingfloorspace"."long_name", "buildings_buildingfloorspace"."area", "buildings_buildingfloorspace"."perimeter", "buildings_buildingfloorspace"."floor_num", "buildings_buildingfloorspace"."geom", "buildings_buildingfloorspace"."fk_access_type_id", "buildings_buildingfloorspace"."fk_building_floor_id", "buildings_buildingfloorspace"."fk_building_id", "buildings_buildingfloorspace"."room_external_id", "buildings_buildingfloorspace"."room_number", "buildings_buildingfloorspace"."room_number_sign", "buildings_buildingfloorspace"."room_description", "buildings_buildingfloorspace"."capacity", "buildings_buildingfloorspace"."space_type_id", "buildings_buildingfloorspace"."tag" FROM "buildings_buildingfloorspace" WHERE ("buildings_buildingfloorspace"."fk_building_floor_id" = 1 AND "buildings_buildingfloorspace"."fk_building_id" = 1); args=(1, 1)
[17/Dec/2015 14:57:03] DEBUG [django.db.backends:89] (0.002) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."session_key" = 'evpmknyqd5mw5bahmnmn7w9wx7c6dovl' AND "django_session"."expire_date" > '2015-12-17T13:57:02.999123+00:00'::timestamptz); args=('evpmknyqd5mw5bahmnmn7w9wx7c6dovl', datetime.datetime(2015, 12, 17, 13, 57, 2, 999123, tzinfo=<UTC>))
[17/Dec/2015 14:57:03] DEBUG [django.db.backends:89] (0.001) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2,)
[17/Dec/2015 14:57:03] DEBUG [django.db.backends:89] (0.001) SELECT "buildings_buildingfloorspace"."id", "buildings_buildingfloorspace"."short_name", "buildings_buildingfloorspace"."long_name", "buildings_buildingfloorspace"."area", "buildings_buildingfloorspace"."perimeter", "buildings_buildingfloorspace"."floor_num", "buildings_buildingfloorspace"."geom", "buildings_buildingfloorspace"."fk_access_type_id", "buildings_buildingfloorspace"."fk_building_floor_id", "buildings_buildingfloorspace"."fk_building_id", "buildings_buildingfloorspace"."room_external_id", "buildings_buildingfloorspace"."room_number", "buildings_buildingfloorspace"."room_number_sign", "buildings_buildingfloorspace"."room_description", "buildings_buildingfloorspace"."capacity", "buildings_buildingfloorspace"."space_type_id", "buildings_buildingfloorspace"."tag" FROM "buildings_buildingfloorspace" WHERE "buildings_buildingfloorspace"."id" = 1; args=(1,)
[17/Dec/2015 14:57:37] DEBUG [django.db.backends:89] (0.002) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."session_key" = 'evpmknyqd5mw5bahmnmn7w9wx7c6dovl' AND "django_session"."expire_date" > '2015-12-17T13:57:37.525251+00:00'::timestamptz); args=('evpmknyqd5mw5bahmnmn7w9wx7c6dovl', datetime.datetime(2015, 12, 17, 13, 57, 37, 525251, tzinfo=<UTC>))
[17/Dec/2015 14:57:37] DEBUG [django.db.backends:89] (0.002) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2,)
[17/Dec/2015 14:57:37] DEBUG [django.db.backends:89] (0.011) SELECT "buildings_buildingfloorspace"."id", "buildings_buildingfloorspace"."short_name", "buildings_buildingfloorspace"."long_name", "buildings_buildingfloorspace"."area", "buildings_buildingfloorspace"."perimeter", "buildings_buildingfloorspace"."floor_num", "buildings_buildingfloorspace"."geom", "buildings_buildingfloorspace"."fk_access_type_id", "buildings_buildingfloorspace"."fk_building_floor_id", "buildings_buildingfloorspace"."fk_building_id", "buildings_buildingfloorspace"."room_external_id", "buildings_buildingfloorspace"."room_number", "buildings_buildingfloorspace"."room_number_sign", "buildings_buildingfloorspace"."room_description", "buildings_buildingfloorspace"."capacity", "buildings_buildingfloorspace"."space_type_id", "buildings_buildingfloorspace"."tag" FROM "buildings_buildingfloorspace" WHERE ("buildings_buildingfloorspace"."fk_building_floor_id" = 1 AND "buildings_buildingfloorspace"."fk_building_id" = 1); args=(1, 1)
[17/Dec/2015 15:01:05] DEBUG [django.db.backends:89] (0.002) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."session_key" = 'evpmknyqd5mw5bahmnmn7w9wx7c6dovl' AND "django_session"."expire_date" > '2015-12-17T14:01:05.446872+00:00'::timestamptz); args=('evpmknyqd5mw5bahmnmn7w9wx7c6dovl', datetime.datetime(2015, 12, 17, 14, 1, 5, 446872, tzinfo=<UTC>))
[17/Dec/2015 15:01:05] DEBUG [django.db.backends:89] (0.012) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2,)
[17/Dec/2015 15:01:05] DEBUG [django.db.backends:89] (0.006) SELECT "buildings_buildingfloorspace"."id", "buildings_buildingfloorspace"."short_name", "buildings_buildingfloorspace"."long_name", "buildings_buildingfloorspace"."area", "buildings_buildingfloorspace"."perimeter", "buildings_buildingfloorspace"."floor_num", "buildings_buildingfloorspace"."geom", "buildings_buildingfloorspace"."fk_access_type_id", "buildings_buildingfloorspace"."fk_building_floor_id", "buildings_buildingfloorspace"."fk_building_id", "buildings_buildingfloorspace"."room_external_id", "buildings_buildingfloorspace"."room_number", "buildings_buildingfloorspace"."room_number_sign", "buildings_buildingfloorspace"."room_description", "buildings_buildingfloorspace"."capacity", "buildings_buildingfloorspace"."space_type_id", "buildings_buildingfloorspace"."tag" FROM "buildings_buildingfloorspace" WHERE "buildings_buildingfloorspace"."id" = 1; args=(1,)
[17/Dec/2015 15:01:05] DEBUG [django.db.backends:89] (0.002) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."session_key" = 'evpmknyqd5mw5bahmnmn7w9wx7c6dovl' AND "django_session"."expire_date" > '2015-12-17T14:01:05.530369+00:00'::timestamptz); args=('evpmknyqd5mw5bahmnmn7w9wx7c6dovl', datetime.datetime(2015, 12, 17, 14, 1, 5, 530369, tzinfo=<UTC>))
[17/Dec/2015 15:01:05] DEBUG [django.db.backends:89] (0.001) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2,)
[17/Dec/2015 15:01:05] DEBUG [django.db.backends:89] (0.005) SELECT "buildings_buildingfloorspace"."id", "buildings_buildingfloorspace"."short_name", "buildings_buildingfloorspace"."long_name", "buildings_buildingfloorspace"."area", "buildings_buildingfloorspace"."perimeter", "buildings_buildingfloorspace"."floor_num", "buildings_buildingfloorspace"."geom", "buildings_buildingfloorspace"."fk_access_type_id", "buildings_buildingfloorspace"."fk_building_floor_id", "buildings_buildingfloorspace"."fk_building_id", "buildings_buildingfloorspace"."room_external_id", "buildings_buildingfloorspace"."room_number", "buildings_buildingfloorspace"."room_number_sign", "buildings_buildingfloorspace"."room_description", "buildings_buildingfloorspace"."capacity", "buildings_buildingfloorspace"."space_type_id", "buildings_buildingfloorspace"."tag" FROM "buildings_buildingfloorspace" WHERE ("buildings_buildingfloorspace"."fk_building_floor_id" = 1 AND "buildings_buildingfloorspace"."fk_building_id" = 1); args=(1, 1)
[17/Dec/2015 15:01:32] DEBUG [django.db.backends:89] (0.002) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."session_key" = 'evpmknyqd5mw5bahmnmn7w9wx7c6dovl' AND "django_session"."expire_date" > '2015-12-17T14:01:32.571447+00:00'::timestamptz); args=('evpmknyqd5mw5bahmnmn7w9wx7c6dovl', datetime.datetime(2015, 12, 17, 14, 1, 32, 571447, tzinfo=<UTC>))
[17/Dec/2015 15:01:32] DEBUG [django.db.backends:89] (0.001) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2,)
[17/Dec/2015 15:01:32] DEBUG [django.db.backends:89] (0.004) SELECT "buildings_buildingfloorspace"."id", "buildings_buildingfloorspace"."short_name", "buildings_buildingfloorspace"."long_name", "buildings_buildingfloorspace"."area", "buildings_buildingfloorspace"."perimeter", "buildings_buildingfloorspace"."floor_num", "buildings_buildingfloorspace"."geom", "buildings_buildingfloorspace"."fk_access_type_id", "buildings_buildingfloorspace"."fk_building_floor_id", "buildings_buildingfloorspace"."fk_building_id", "buildings_buildingfloorspace"."room_external_id", "buildings_buildingfloorspace"."room_number", "buildings_buildingfloorspace"."room_number_sign", "buildings_buildingfloorspace"."room_description", "buildings_buildingfloorspace"."capacity", "buildings_buildingfloorspace"."space_type_id", "buildings_buildingfloorspace"."tag" FROM "buildings_buildingfloorspace" WHERE "buildings_buildingfloorspace"."id" = 1; args=(1,)
[17/Dec/2015 15:01:32] DEBUG [django.db.backends:89] (0.005) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."session_key" = 'evpmknyqd5mw5bahmnmn7w9wx7c6dovl' AND "django_session"."expire_date" > '2015-12-17T14:01:32.683719+00:00'::timestamptz); args=('evpmknyqd5mw5bahmnmn7w9wx7c6dovl', datetime.datetime(2015, 12, 17, 14, 1, 32, 683719, tzinfo=<UTC>))
[17/Dec/2015 15:01:32] DEBUG [django.db.backends:89] (0.009) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2,)
[17/Dec/2015 15:01:32] DEBUG [django.db.backends:89] (0.003) SELECT "buildings_buildingfloorspace"."id", "buildings_buildingfloorspace"."short_name", "buildings_buildingfloorspace"."long_name", "buildings_buildingfloorspace"."area", "buildings_buildingfloorspace"."perimeter", "buildings_buildingfloorspace"."floor_num", "buildings_buildingfloorspace"."geom", "buildings_buildingfloorspace"."fk_access_type_id", "buildings_buildingfloorspace"."fk_building_floor_id", "buildings_buildingfloorspace"."fk_building_id", "buildings_buildingfloorspace"."room_external_id", "buildings_buildingfloorspace"."room_number", "buildings_buildingfloorspace"."room_number_sign", "buildings_buildingfloorspace"."room_description", "buildings_buildingfloorspace"."capacity", "buildings_buildingfloorspace"."space_type_id", "buildings_buildingfloorspace"."tag" FROM "buildings_buildingfloorspace" WHERE ("buildings_buildingfloorspace"."fk_building_floor_id" = 1 AND "buildings_buildingfloorspace"."fk_building_id" = 1); args=(1, 1)
